Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),Methane (ppb),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1),PM10 Black Carbon (ug/m^3)
21/11/2016,20:00,96,4.1,8.0,0.7,26.5,66.8,0.0,1013,0.000,0.002,0.002,0.000,1.6,8.9,3.6,12,0.4
21/11/2016,21:00,101,4.2,7.5,0.7,26.4,67.0,0.0,1013,0.000,0.000,0.000,0.000,1.6,7.5,0.3,11,0.3
21/11/2016,22:00,95,3.8,11.1,0.7,26.5,70.3,0.0,1013,0.000,0.002,0.002,0.000,1.6,9.6,-0.1,13,0.4
21/11/2016,23:00,93,3.9,8.7,0.7,26.3,70.9,0.0,1012,0.000,0.001,0.001,0.000,1.6,17.9,4.3,14,0.4
22/11/2016,00:00,151,2.7,33.3,0.8,25.5,72.8,0.0,1012,,,,,1.6,21.3,5.3,,0.3
22/11/2016,01:00,174,2.2,10.0,0.5,24.8,75.2,0.0,1011,0.000,0.001,0.001,0.000,1.6,31.5,3.7,16,0.3
22/11/2016,02:00,178,2.3,8.2,0.5,24.5,76.2,0.0,1011,0.000,0.000,0.000,0.000,1.6,27.7,2.0,14,0.4
22/11/2016,03:00,178,2.2,13.2,0.6,24.4,76.8,0.0,1012,0.000,0.001,0.001,0.000,1.6,19.3,2.1,14,0.3
22/11/2016,04:00,170,2.2,10.8,0.4,24.4,77.2,0.0,1012,0.000,0.000,0.000,0.000,1.6,30.6,5.1,18,0.4
22/11/2016,05:00,172,3.2,7.1,0.6,24.3,77.6,0.0,1013,0.000,0.001,0.001,0.000,1.6,35.8,4.3,19,0.4
22/11/2016,06:00,168,3.9,7.5,0.8,24.5,76.5,0.0,1013,0.000,0.001,0.001,0.000,1.6,28.2,4.2,27,0.4
22/11/2016,07:00,154,3.5,18.9,0.8,25.5,72.8,0.0,1014,0.005,0.004,0.009,0.000,1.6,35.2,6.5,29,0.4
22/11/2016,08:00,108,4.8,11.3,0.9,26.6,68.7,0.0,1014,0.005,0.006,0.011,0.001,1.6,21.0,0.9,28,0.5
22/11/2016,09:00,109,5.6,9.5,1.3,27.2,67.1,0.0,1014,0.001,0.002,0.003,0.000,1.6,18.0,4.5,27,0.5
22/11/2016,10:00,106,7.5,6.2,1.2,27.7,62.0,0.0,1014,0.000,0.001,0.001,0.000,1.6,24.1,8.2,20,0.4
22/11/2016,11:00,105,7.6,5.9,1.2,27.6,60.6,0.0,1013,0.000,0.001,0.001,0.000,1.6,18.3,2.9,16,0.5
22/11/2016,12:00,103,7.4,6.4,1.1,27.7,60.0,0.0,1013,0.000,0.000,0.000,0.000,1.6,14.5,-0.2,16,0.4
22/11/2016,13:00,103,8.5,5.6,1.4,28.2,60.7,0.0,1012,0.000,0.001,0.001,0.000,1.6,25.5,7.8,19,0.4
22/11/2016,14:00,106,8.1,7.4,1.3,27.7,63.1,0.0,1012,0.000,0.001,0.001,0.000,1.6,32.2,10.9,22,0.4
22/11/2016,15:00,107,7.8,6.2,1.4,26.8,68.0,0.0,1011,0.000,0.001,0.001,0.000,1.6,30.2,2.5,27,0.4
22/11/2016,16:00,105,8.2,5.0,1.2,26.6,70.4,0.0,1011,0.000,0.001,0.001,0.000,1.6,43.6,10.8,29,0.4
22/11/2016,17:00,108,7.6,6.2,1.3,26.3,71.3,0.1,1012,0.000,0.000,0.000,0.000,1.6,30.7,7.4,28,0.4
22/11/2016,18:00,105,7.4,5.6,1.1,26.3,70.9,0.0,1012,0.000,0.000,0.000,0.000,,22.7,6.4,31,0.4
22/11/2016,19:00,113,7.1,8.5,1.4,26.4,70.8,0.0,1013,0.000,0.000,0.000,0.000,,21.6,3.3,33,0.4
22/11/2016,20:00,120,5.9,19.7,1.6,26.2,69.5,0.0,1014,0.000,0.003,0.003,0.000,,28.0,8.8,32,0.4
22/11/2016,21:00,173,3.0,13.3,1.0,24.6,75.9,0.0,1014,0.001,0.004,0.004,0.000,,31.9,4.2,33,0.5
22/11/2016,22:00,158,2.9,12.6,0.6,24.5,75.6,0.0,1013,0.001,0.002,0.002,0.000,,30.8,1.8,36,0.6
22/11/2016,23:00,164,2.8,13.5,0.6,24.5,74.3,0.0,1013,0.001,0.008,0.008,0.000,,29.3,4.1,39,0.5
23/11/2016,00:00,168,2.8,12.8,0.5,24.0,74.9,0.0,1012,,,,,,46.6,4.0,,0.5
23/11/2016,01:00,172,2.8,10.5,0.6,23.6,73.4,0.0,1011,0.001,0.002,0.003,0.000,,49.1,4.9,31,0.5
23/11/2016,02:00,173,2.6,15.7,0.7,23.4,71.8,0.0,1011,0.001,0.001,0.002,0.000,,66.6,10.5,36,0.4
23/11/2016,03:00,185,2.1,17.5,0.6,23.0,72.1,0.0,1012,0.000,0.003,0.003,0.000,,42.7,6.8,31,0.4
23/11/2016,04:00,178,2.8,10.3,0.8,23.0,72.2,0.0,1012,0.001,0.006,0.006,0.000,,39.4,5.4,35,0.4
23/11/2016,05:00,176,2.4,10.2,0.6,23.0,73.0,0.0,1012,0.001,0.004,0.004,0.000,,37.2,-0.3,43,0.5
23/11/2016,06:00,170,3.7,10.0,0.8,24.0,70.1,0.0,1013,0.002,0.003,0.004,0.000,,59.6,6.5,41,0.5
23/11/2016,07:00,151,3.6,16.6,0.8,25.3,67.0,0.0,1014,0.006,0.006,0.012,0.001,,62.2,7.9,39,0.4
23/11/2016,08:00,107,5.2,13.1,1.3,26.5,62.5,0.0,1014,0.004,0.004,0.008,0.001,,40.1,5.9,34,0.4
23/11/2016,09:00,102,6.0,6.9,0.9,26.7,62.1,0.0,1014,0.000,0.001,0.001,0.001,,35.7,8.2,31,0.4
23/11/2016,10:00,98,5.8,8.4,1.0,27.3,61.3,0.0,1013,0.000,0.000,0.000,0.000,,30.1,1.2,29,0.4
23/11/2016,11:00,96,6.7,7.2,1.0,27.4,61.3,0.0,1013,0.000,0.000,0.000,0.000,,32.2,6.8,26,0.4
23/11/2016,12:00,99,7.1,7.2,0.9,27.5,60.4,0.0,1012,0.000,0.000,0.000,0.000,,31.4,7.0,25,0.4
23/11/2016,13:00,95,7.2,8.5,1.1,27.9,56.6,0.0,1012,0.000,0.000,0.000,0.000,,26.5,2.9,23,0.4
23/11/2016,14:00,94,7.2,7.7,1.1,27.6,55.8,0.0,1011,0.000,0.000,0.000,0.000,,29.2,6.7,21,0.4
23/11/2016,15:00,91,6.5,9.5,1.0,27.6,54.1,0.0,1011,0.000,0.000,0.000,0.000,,27.3,6.3,20,0.5
23/11/2016,16:00,89,6.2,8.4,1.0,26.6,60.5,0.0,1011,0.000,0.001,0.001,0.000,,29.2,5.4,23,0.4
23/11/2016,17:00,91,7.2,6.9,1.1,26.4,62.3,0.0,1011,0.000,0.001,0.001,0.000,,28.4,7.1,24,0.4
23/11/2016,18:00,97,7.3,6.4,1.1,26.2,63.4,0.0,1012,0.000,0.000,0.000,0.000,,29.7,6.9,25,0.4
23/11/2016,19:00,99,7.8,6.5,1.2,26.1,62.9,0.0,1012,0.000,0.000,0.000,0.000,,30.7,7.8,26,0.4
23/11/2016,20:00,95,6.3,9.0,1.0,26.0,62.8,0.0,1012,0.000,0.001,0.001,0.000,,32.4,8.7,26,0.3
23/11/2016,21:00,92,5.9,7.9,1.0,26.1,62.9,0.0,1012,0.000,0.001,0.001,0.000,,24.0,3.3,25,0.3
23/11/2016,22:00,91,5.4,8.9,0.9,26.0,65.0,0.0,1012,0.000,0.001,0.001,0.000,,24.3,2.1,27,0.4
23/11/2016,23:00,135,4.2,14.8,1.3,24.7,73.3,0.0,1012,0.001,0.002,0.002,0.000,,21.8,4.5,29,0.6
24/11/2016,00:00,173,2.2,20.5,0.6,23.9,79.0,0.0,1011,,,,,,23.8,5.5,,0.5
24/11/2016,01:00,183,2.0,12.7,0.6,23.4,79.7,0.1,1011,0.001,0.003,0.004,0.001,,31.6,4.2,28,0.4
24/11/2016,02:00,164,2.4,15.8,0.7,23.3,79.0,0.0,1010,0.002,0.002,0.003,0.000,,22.1,1.8,32,0.5
24/11/2016,03:00,179,2.4,10.8,0.6,22.9,78.6,0.0,1010,0.001,0.003,0.004,0.000,,22.4,2.2,33,0.4
24/11/2016,04:00,191,2.0,12.6,0.5,22.9,77.6,0.0,1011,0.000,0.004,0.004,0.000,,24.6,5.1,31,0.4
24/11/2016,05:00,193,1.8,12.3,0.5,22.6,78.7,0.0,1011,0.000,0.002,0.002,0.000,,19.1,3.0,32,0.5
24/11/2016,06:00,167,3.2,10.8,0.8,23.9,73.2,0.0,1012,0.002,0.003,0.005,0.000,,25.3,6.1,29,0.5
24/11/2016,07:00,154,3.4,18.5,0.8,25.3,69.1,0.0,1012,0.014,0.006,0.020,0.001,,23.7,5.2,26,0.4
24/11/2016,08:00,113,4.8,14.2,1.1,26.6,65.3,0.0,1012,0.004,0.004,0.007,0.001,,22.3,7.8,21,0.4
24/11/2016,09:00,105,5.0,6.3,0.7,27.1,60.3,0.0,1012,0.000,0.001,0.001,0.001,,20.7,8.4,16,0.4
24/11/2016,10:00,103,5.2,7.7,0.6,27.5,59.0,0.0,1012,0.000,0.001,0.001,0.000,,16.2,5.4,14,0.4
24/11/2016,11:00,99,5.1,8.5,0.7,28.3,54.7,0.0,1011,0.000,0.001,0.001,0.000,,12.9,4.1,14,0.4
24/11/2016,12:00,98,6.0,8.4,0.8,28.8,54.0,0.0,1011,0.000,0.001,0.001,0.001,,11.9,4.1,13,0.5
24/11/2016,13:00,94,6.2,9.7,1.0,28.7,54.7,0.0,1010,0.000,0.001,0.001,0.001,,14.8,8.5,13,0.5
24/11/2016,14:00,89,6.3,8.6,0.9,28.6,54.4,0.0,1010,0.001,0.001,0.001,0.001,,13.1,5.0,12,0.5
24/11/2016,15:00,92,6.8,9.9,1.1,28.5,52.8,0.0,1009,0.001,0.002,0.002,0.001,,19.3,11.4,12,0.5
24/11/2016,16:00,98,7.7,6.6,1.3,27.7,62.7,0.0,1010,0.000,0.000,0.000,0.001,,20.4,3.4,16,0.4
24/11/2016,17:00,105,9.1,5.4,1.2,26.7,69.6,0.0,1010,0.000,0.001,0.001,0.000,,19.0,5.6,20,0.4
24/11/2016,18:00,104,8.3,7.6,1.4,26.2,73.7,0.0,1011,0.000,0.000,0.000,0.000,,17.1,4.1,20,0.4
24/11/2016,19:00,105,9.4,6.3,1.5,26.0,73.0,0.0,1011,0.000,0.001,0.001,0.000,,13.9,3.9,19,0.4
24/11/2016,20:00,105,9.0,5.9,1.4,25.6,74.4,0.4,1012,0.000,0.000,0.000,0.000,,11.6,1.1,17,0.4
24/11/2016,21:00,119,6.5,18.7,2.1,25.2,74.9,0.0,1012,0.004,0.003,0.007,0.000,,10.4,0.7,17,0.4
24/11/2016,22:00,162,3.8,9.4,0.8,23.8,79.2,0.0,1012,0.001,0.005,0.006,0.000,,13.1,4.7,17,0.3
24/11/2016,23:00,171,3.3,14.6,1.0,23.3,78.1,0.0,1012,0.000,0.001,0.001,0.000,,4.8,-2.5,14,0.4
25/11/2016,00:00,178,2.6,15.5,0.8,22.9,79.4,0.0,1011,,,,,,7.2,2.3,,0.3
25/11/2016,01:00,147,3.8,8.8,0.8,22.9,83.4,0.0,1010,0.010,0.012,0.022,0.001,,10.3,4.1,12,0.5
25/11/2016,02:00,178,2.9,12.5,0.7,22.5,86.1,0.0,1010,0.004,0.003,0.007,0.001,,9.9,5.5,12,0.3
25/11/2016,03:00,180,2.7,9.6,0.7,22.1,86.6,0.0,1009,0.000,0.002,0.002,0.000,,5.2,1.0,11,0.3
25/11/2016,04:00,188,2.0,12.3,0.6,22.2,85.8,0.0,1009,0.000,0.004,0.004,0.000,,6.9,1.1,13,0.4
25/11/2016,05:00,168,3.2,11.6,0.7,22.6,85.5,0.0,1010,0.000,0.001,0.001,0.000,,8.2,-2.2,9,0.4
25/11/2016,06:00,135,4.9,18.8,1.4,22.8,85.4,0.0,1011,0.007,0.005,0.012,0.001,,4.7,1.4,9,0.4
25/11/2016,07:00,125,5.4,17.4,2.1,22.7,85.5,0.0,1012,0.005,0.005,0.010,0.000,,5.6,0.2,21,0.5
25/11/2016,08:00,125,3.5,31.1,1.3,22.7,87.0,2.0,1012,0.002,0.006,0.008,0.000,,9.2,1.7,21,0.4
25/11/2016,09:00,181,3.0,12.2,0.9,22.8,87.3,0.0,1012,0.002,0.004,0.006,0.000,,8.8,2.2,14,0.3
25/11/2016,10:00,176,2.8,23.7,1.1,23.4,85.5,0.6,1012,0.001,0.003,0.004,0.000,,6.2,1.8,15,0.3
25/11/2016,11:00,140,3.9,19.3,1.4,24.2,82.9,0.1,1012,0.012,0.008,0.019,0.001,,9.1,3.0,19,0.4
25/11/2016,12:00,121,6.2,12.8,1.3,25.8,74.3,0.0,1011,0.004,0.003,0.007,0.001,,13.4,6.0,19,0.3
25/11/2016,13:00,96,7.4,16.1,1.8,25.3,77.0,0.4,1010,0.000,0.000,0.000,0.000,,17.8,8.8,30,0.3
25/11/2016,14:00,101,9.2,7.4,1.4,26.1,70.5,0.0,1009,0.000,0.000,0.000,0.000,,19.3,4.9,21,0.3
25/11/2016,15:00,111,8.8,8.0,1.8,26.4,65.0,0.0,1009,0.000,0.000,0.000,0.000,,16.3,2.7,21,0.3
25/11/2016,16:00,107,9.0,6.1,1.4,26.4,65.3,0.0,1009,0.000,0.000,0.000,0.000,,18.9,5.4,22,0.3
25/11/2016,17:00,105,8.8,6.1,1.5,26.4,61.9,0.0,1009,0.000,0.001,0.001,0.000,,17.3,2.5,22,0.3
25/11/2016,18:00,116,7.4,9.2,1.5,26.1,63.3,0.0,1010,0.000,0.001,0.001,0.000,,20.5,0.4,22,0.4
25/11/2016,19:00,122,6.4,9.3,1.4,25.8,66.2,0.0,1010,0.000,0.001,0.001,0.000,,16.8,0.2,22,0.4
25/11/2016,20:00,114,6.6,11.3,1.8,26.0,67.9,0.0,1011,0.000,0.001,0.001,0.000,,16.5,-0.4,28,0.3
25/11/2016,21:00,103,8.3,5.2,1.3,26.1,67.1,0.0,1011,0.000,0.000,0.000,0.000,,22.0,2.7,26,0.3
25/11/2016,22:00,109,8.2,13.9,1.7,25.9,67.5,0.0,1011,0.000,0.001,0.001,0.000,,18.5,4.2,29,0.3
25/11/2016,23:00,116,7.0,12.3,1.8,25.7,69.2,0.0,1011,0.000,0.002,0.002,0.000,,25.8,8.9,30,0.3
26/11/2016,00:00,150,3.8,13.6,0.9,24.4,73.8,0.0,1010,,,,,,26.5,7.9,,0.5
26/11/2016,01:00,163,3.2,7.3,0.6,23.2,77.6,0.0,1009,0.001,0.003,0.004,0.000,,25.5,5.6,26,0.4
26/11/2016,02:00,177,2.6,9.4,0.5,22.8,78.0,0.0,1009,0.001,0.003,0.004,0.000,,37.6,2.7,32,0.4
26/11/2016,03:00,177,3.4,8.8,0.7,22.5,78.0,0.0,1009,0.001,0.002,0.003,0.000,,34.9,1.3,29,0.4
26/11/2016,04:00,175,3.2,8.0,0.5,22.2,78.9,0.0,1009,0.002,0.003,0.004,0.000,,43.0,0.1,30,0.5
26/11/2016,05:00,180,3.5,9.6,0.9,22.5,77.3,0.0,1009,0.001,0.004,0.005,0.000,,34.6,3.8,26,0.4
26/11/2016,06:00,167,3.6,8.0,0.7,23.3,74.8,0.0,1010,0.002,0.003,0.005,0.000,,36.7,2.1,27,0.5
26/11/2016,07:00,142,4.4,13.3,1.3,25.0,70.6,0.0,1011,0.015,0.007,0.022,0.001,,35.9,4.6,23,0.4
26/11/2016,08:00,119,6.2,10.1,1.4,26.5,68.3,0.0,1011,0.005,0.003,0.008,0.001,,15.4,0.1,26,0.3
26/11/2016,09:00,114,6.8,8.3,1.2,27.2,67.2,0.0,1011,0.002,0.002,0.004,0.001,,22.3,2.1,25,0.4
26/11/2016,10:00,108,7.4,6.4,1.1,27.6,65.5,0.0,1011,0.000,0.000,0.000,0.000,,28.9,3.7,24,0.3
26/11/2016,11:00,103,8.6,4.5,1.1,27.8,63.7,0.0,1011,0.000,0.000,0.000,0.000,,37.3,8.0,21,0.3
26/11/2016,12:00,102,8.4,5.3,1.1,28.0,63.4,0.0,1010,0.000,0.000,0.000,0.000,,36.4,7.0,21,0.3
26/11/2016,13:00,99,8.1,6.1,1.1,27.7,65.2,0.0,1010,0.000,0.000,0.000,0.000,,40.0,6.6,23,0.3
26/11/2016,14:00,100,8.1,5.8,1.0,27.6,66.2,0.0,1009,0.000,0.000,0.000,0.000,,35.6,0.7,26,0.4
26/11/2016,15:00,100,8.5,5.6,1.3,27.9,64.4,0.0,1008,0.000,0.000,0.000,0.000,,48.1,6.8,28,0.3
26/11/2016,16:00,95,9.0,6.0,1.4,27.3,68.7,0.0,1008,0.000,0.000,0.000,0.000,,47.5,6.0,33,0.4
26/11/2016,17:00,97,7.4,6.8,1.2,26.4,74.4,0.0,1009,0.000,0.000,0.000,0.000,,38.2,4.9,29,0.3
26/11/2016,18:00,85,7.5,9.8,1.3,25.7,77.4,0.0,1010,0.000,0.001,0.001,0.000,,30.3,5.1,27,0.3
26/11/2016,19:00,80,5.7,7.6,1.2,25.1,78.2,0.0,1011,0.000,0.002,0.002,0.000,,47.4,6.4,26,0.3
26/11/2016,20:00,91,5.7,7.4,1.6,25.4,76.9,0.0,1011,0.000,0.002,0.002,0.000,,38.4,7.7,26,0.3
26/11/2016,21:00,104,6.9,7.3,1.4,26.1,73.3,0.0,1011,0.000,0.001,0.001,0.000,,18.8,3.8,30,0.3
26/11/2016,22:00,94,7.7,6.5,1.4,25.9,72.3,0.4,1011,0.000,0.000,0.000,0.000,,28.4,3.8,27,0.3
26/11/2016,23:00,98,7.8,6.4,1.1,26.1,69.8,0.0,1010,0.000,0.000,0.000,0.000,,21.0,2.6,27,0.3
27/11/2016,00:00,103,8.4,4.9,1.3,26.1,69.4,0.0,1010,,,,,,31.1,8.1,,0.3
27/11/2016,01:00,103,8.0,6.3,1.3,26.0,67.7,0.0,1009,0.000,0.000,0.000,0.000,,26.1,2.4,20,0.3
27/11/2016,02:00,113,6.6,18.8,2.3,25.5,68.4,0.0,1009,0.002,0.003,0.005,0.000,,26.5,4.6,23,0.4
27/11/2016,03:00,171,3.0,9.3,0.7,24.1,76.5,0.0,1009,0.006,0.006,0.012,0.001,,39.6,7.9,29,0.5
27/11/2016,04:00,174,2.7,11.8,0.7,23.4,80.4,0.0,1009,0.002,0.002,0.004,0.000,,48.5,3.9,30,0.5
27/11/2016,05:00,173,2.7,10.0,0.6,23.2,81.0,0.0,1009,0.002,0.002,0.004,0.000,,32.2,0.5,29,0.4
27/11/2016,06:00,148,4.0,10.9,1.0,24.5,74.4,0.0,1010,0.011,0.006,0.017,0.001,,34.8,3.7,27,0.5
27/11/2016,07:00,137,5.3,9.6,1.2,25.7,67.9,0.0,1010,0.025,0.009,0.033,0.002,,19.3,3.3,24,0.3
27/11/2016,08:00,126,6.2,10.4,1.3,26.5,63.9,0.0,1011,0.002,0.002,0.004,0.001,,19.9,5.3,22,0.3
27/11/2016,09:00,111,8.1,7.4,1.4,27.1,60.6,0.0,1011,0.001,0.001,0.002,0.001,,23.7,1.0,21,0.4
27/11/2016,10:00,108,8.0,6.1,1.2,27.6,58.3,0.0,1011,0.000,0.000,0.000,0.001,,27.9,2.7,21,0.4
27/11/2016,11:00,105,7.8,5.2,1.2,28.0,60.4,0.0,1010,0.000,0.000,0.000,0.000,,32.2,6.5,20,0.4
27/11/2016,12:00,101,7.9,5.8,1.0,28.3,60.3,0.0,1009,0.000,0.000,0.000,0.001,,24.5,5.1,20,0.4
27/11/2016,13:00,97,8.3,5.6,1.1,28.6,59.6,0.0,1009,0.000,0.000,0.000,0.001,,20.9,2.4,19,0.4
27/11/2016,14:00,102,8.5,5.1,1.2,28.5,60.1,0.0,1009,0.000,0.000,0.000,0.001,,21.8,6.2,21,0.4
27/11/2016,15:00,99,8.8,5.9,1.2,28.3,62.4,0.0,1008,0.000,0.000,0.000,0.000,,20.4,3.0,25,0.4
27/11/2016,16:00,101,8.7,4.8,1.2,27.8,65.3,0.0,1008,0.000,0.000,0.000,0.001,,21.7,2.1,28,0.4
27/11/2016,17:00,102,8.0,5.7,1.1,27.4,66.3,0.0,1008,0.000,0.000,0.000,0.001,,30.4,6.3,31,0.4
27/11/2016,18:00,106,8.4,6.4,1.4,26.9,69.8,0.0,1009,0.000,0.000,0.000,0.001,,31.2,3.0,31,0.3
27/11/2016,19:00,98,8.0,10.7,1.5,26.4,74.3,0.0,1010,0.000,0.001,0.001,0.001,,27.7,3.3,32,0.3
27/11/2016,20:00,102,6.5,9.3,1.2,25.9,77.7,0.0,1010,0.000,0.001,0.001,0.001,,25.3,6.8,31,0.3
27/11/2016,21:00,108,8.6,4.6,1.4,26.5,73.0,0.0,1010,0.000,0.000,0.000,0.001,,29.5,7.6,31,0.3
27/11/2016,22:00,117,6.8,8.7,1.5,26.3,74.3,0.0,1010,0.000,0.001,0.001,0.000,,29.9,8.6,28,0.4
27/11/2016,23:00,130,5.3,12.6,1.2,25.9,76.7,0.3,1010,0.000,0.003,0.003,0.000,,20.0,2.2,30,0.4
28/11/2016,00:00,151,3.5,12.3,0.8,25.1,78.5,0.0,1010,,,,,,19.2,3.2,,0.5
28/11/2016,01:00,149,3.0,12.2,0.7,24.6,80.1,0.0,1009,0.005,0.008,0.013,0.001,,19.1,1.9,26,0.6
28/11/2016,02:00,160,3.0,10.1,0.5,24.4,79.8,0.0,1008,0.004,0.006,0.010,0.001,,25.4,7.9,32,0.5
28/11/2016,03:00,171,2.9,8.3,0.5,24.1,79.9,0.0,1008,0.001,0.002,0.003,0.000,,32.6,6.2,30,0.5
28/11/2016,04:00,172,2.5,8.9,0.5,24.0,80.3,0.0,1008,0.000,0.001,0.001,0.000,,15.5,1.1,26,0.4
28/11/2016,05:00,178,3.0,9.9,0.8,23.8,81.2,0.0,1008,0.000,0.001,0.001,0.001,,13.1,1.9,26,0.3
28/11/2016,06:00,155,3.8,14.4,0.8,24.9,77.8,0.0,1009,0.006,0.005,0.010,0.001,,15.1,3.5,25,0.4
28/11/2016,07:00,127,4.8,13.6,1.1,26.2,73.2,0.0,1009,0.006,0.004,0.010,0.001,,21.0,9.4,26,0.4
28/11/2016,08:00,112,6.5,7.7,1.1,26.7,71.5,0.0,1009,0.003,0.002,0.005,0.001,,18.9,5.0,25,0.4
28/11/2016,09:00,109,6.8,6.5,1.3,27.2,70.3,0.0,1009,0.001,0.001,0.002,0.001,,18.7,4.8,28,0.4
28/11/2016,10:00,105,8.1,4.9,1.1,27.6,66.0,0.0,1009,0.000,0.000,0.000,0.000,,20.2,4.9,25,0.3
28/11/2016,11:00,103,7.9,5.4,1.2,27.4,66.7,0.0,1009,0.000,0.000,0.000,0.001,,18.9,2.6,29,0.4
28/11/2016,12:00,101,6.9,6.4,1.0,28.3,60.0,0.0,1008,0.000,0.000,0.000,0.000,,24.7,3.1,24,0.4
28/11/2016,13:00,103,6.6,5.4,0.9,28.1,60.8,0.0,1007,0.000,0.001,0.001,0.001,,20.3,1.1,24,0.4
28/11/2016,14:00,88,7.3,13.5,1.3,27.6,63.8,0.0,1007,0.000,0.000,0.000,0.000,,23.7,4.8,21,0.4
28/11/2016,15:00,96,5.8,14.3,1.4,26.7,68.6,0.0,1006,0.000,0.000,0.000,0.000,,21.6,6.0,17,0.4
28/11/2016,16:00,107,6.3,6.1,0.9,26.9,70.1,0.0,1006,0.000,0.001,0.001,0.001,,13.4,2.8,13,0.4
28/11/2016,17:00,108,5.2,6.2,0.9,26.6,72.7,0.0,1006,0.001,0.001,0.002,0.001,,10.3,2.1,14,0.3
28/11/2016,18:00,105,5.2,7.9,0.9,26.3,76.3,0.0,1007,0.000,0.002,0.002,0.000,,10.1,1.0,18,0.4
28/11/2016,19:00,104,5.6,5.7,0.9,26.1,76.2,0.0,1007,0.000,0.002,0.002,0.001,,11.0,4.1,12,0.4
28/11/2016,20:00,97,6.0,6.6,1.0,26.1,75.1,0.0,1007,0.000,0.001,0.001,0.001,,12.9,7.1,12,0.3
28/11/2016,21:00,104,6.8,5.5,1.0,25.8,79.3,0.0,1008,0.000,0.002,0.002,0.000,,9.4,1.9,16,0.3
28/11/2016,22:00,107,5.4,5.8,0.9,25.8,81.2,0.0,1008,0.000,0.001,0.001,0.001,,9.6,3.8,17,0.4
28/11/2016,23:00,102,5.2,6.7,0.9,25.9,81.7,0.0,1007,0.000,0.000,0.000,0.000,,10.2,4.3,20,0.3
29/11/2016,00:00,101,4.7,7.6,1.0,25.8,81.1,0.0,1007,,,,,,10.6,3.5,,0.3
29/11/2016,01:00,112,3.7,18.8,1.2,25.7,82.7,0.0,1006,0.000,0.002,0.002,0.001,,7.2,-0.1,19,0.4
29/11/2016,02:00,169,2.1,15.7,0.7,25.1,84.3,0.0,1005,0.003,0.007,0.010,0.001,,13.9,1.3,27,0.5
29/11/2016,03:00,162,2.0,18.4,0.5,24.7,86.2,0.0,1005,0.003,0.004,0.007,0.001,,15.1,-0.2,24,0.5
29/11/2016,04:00,108,3.3,14.7,0.8,25.3,85.5,0.0,1005,0.000,0.002,0.002,0.001,,9.2,0.3,18,0.4
29/11/2016,05:00,165,2.4,19.4,0.7,24.9,85.0,0.0,1006,0.000,0.002,0.002,0.001,,12.8,3.9,21,0.4
29/11/2016,06:00,172,1.7,22.1,0.6,25.0,86.4,0.6,1006,0.001,0.003,0.004,0.000,,17.8,4.2,21,0.4
29/11/2016,07:00,144,2.5,20.3,0.7,26.0,82.9,0.0,1006,0.004,0.003,0.007,0.001,,14.4,5.9,18,0.6
29/11/2016,08:00,119,3.2,9.9,0.8,26.8,75.5,0.0,1006,0.001,0.001,0.002,0.001,,9.0,2.7,7,0.5
29/11/2016,09:00,110,4.8,6.5,0.9,27.6,71.9,0.0,1006,0.000,0.000,0.000,0.000,,8.4,3.9,7,0.4
29/11/2016,10:00,112,4.7,6.8,0.7,28.0,71.3,0.0,1006,0.000,0.000,0.000,0.001,,8.4,3.8,9,0.4
29/11/2016,11:00,96,3.6,33.1,1.1,28.2,68.0,0.0,1006,0.000,0.000,0.000,0.001,,10.6,6.2,10,0.4
29/11/2016,12:00,26,4.0,16.3,1.1,29.8,53.8,0.0,1005,0.000,0.000,0.000,0.001,,2.1,-2.9,11,0.3
29/11/2016,13:00,32,5.2,12.3,1.1,30.0,52.9,0.0,1005,0.000,0.000,0.000,0.000,,9.2,5.7,10,0.3
29/11/2016,14:00,28,4.8,11.0,1.0,30.0,54.1,0.0,1004,0.000,0.000,0.000,0.000,,9.2,4.9,11,0.3
29/11/2016,15:00,37,4.7,13.3,1.1,29.7,56.8,0.0,1004,0.000,0.000,0.000,0.000,,9.1,3.4,13,0.3
29/11/2016,16:00,25,4.6,9.3,1.0,29.2,57.8,0.0,1004,0.000,0.000,0.000,0.001,,12.9,9.0,12,0.3
29/11/2016,17:00,37,5.3,10.0,0.9,28.7,63.2,0.0,1004,0.000,0.000,0.000,0.000,,4.2,-1.0,13,0.3
29/11/2016,18:00,43,4.8,8.6,1.0,27.8,68.5,0.0,1005,0.000,0.000,0.000,0.000,,5.4,0.0,16,0.3
29/11/2016,19:00,51,4.5,9.1,0.9,27.4,72.7,0.0,1005,0.000,0.001,0.001,0.000,,7.1,1.6,17,0.3
29/11/2016,20:00,47,3.8,6.7,0.7,27.2,74.7,0.0,1006,0.000,0.000,0.000,0.000,,7.0,1.1,17,0.3
29/11/2016,21:00,45,3.6,7.3,0.7,27.0,76.2,0.0,1007,0.000,0.000,0.000,0.000,,7.3,1.6,16,0.3
