Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Sulfur Dioxide (ppm),PM10 (ug/m^3)
12/07/2015,22:00,167,2.8,14.9,1.0,12.3,0.000,11.1
12/07/2015,23:00,170,2.8,15.4,1.0,11.7,0.000,10.6
13/07/2015,00:00,168,3.0,13.5,1.0,11.1,,8.7
13/07/2015,01:00,161,3.4,14.1,1.1,10.8,0.000,8.8
13/07/2015,02:00,159,3.8,13.4,1.4,10.4,0.000,11.7
13/07/2015,03:00,157,3.7,13.5,1.2,9.9,0.000,9.7
13/07/2015,04:00,158,3.6,14.5,1.2,9.3,0.000,10.3
13/07/2015,05:00,155,3.2,13.8,1.3,8.9,0.000,10.9
13/07/2015,06:00,151,2.6,14.2,1.0,8.6,0.000,12.2
13/07/2015,07:00,151,2.2,15.4,0.8,8.5,0.000,19.2
13/07/2015,08:00,148,3.3,15.3,1.2,10.3,0.000,28.0
13/07/2015,09:00,144,4.7,16.8,1.6,11.8,0.000,49.7
13/07/2015,10:00,144,5.3,16.6,1.8,13.0,0.000,58.6
13/07/2015,11:00,139,4.3,18.5,1.5,14.2,0.000,21.7
13/07/2015,12:00,142,3.9,21.6,1.4,15.7,0.000,20.0
13/07/2015,13:00,152,3.9,25.0,1.7,16.8,0.000,11.4
13/07/2015,14:00,154,3.1,26.7,1.3,17.6,0.000,16.6
13/07/2015,15:00,150,3.5,22.6,1.4,17.9,0.000,23.7
13/07/2015,16:00,155,3.7,17.8,1.3,17.6,0.000,14.3
13/07/2015,17:00,159,3.4,16.1,1.3,16.7,0.000,13.0
13/07/2015,18:00,157,2.5,13.8,0.9,15.2,0.000,14.6
13/07/2015,19:00,157,1.5,11.9,0.5,13.9,0.000,22.4
13/07/2015,20:00,153,1.7,12.3,0.6,13.2,0.000,13.9
13/07/2015,21:00,165,1.2,14.4,0.4,11.9,0.000,20.6
13/07/2015,22:00,167,1.1,10.6,0.3,10.4,0.000,24.8
13/07/2015,23:00,166,1.2,13.7,0.4,10.1,0.000,13.4
14/07/2015,00:00,163,1.8,10.8,0.5,9.9,,10.2
14/07/2015,01:00,163,1.9,12.0,0.6,9.8,0.000,6.4
14/07/2015,02:00,164,2.9,11.0,0.9,9.9,0.000,4.7
14/07/2015,03:00,163,3.0,13.1,1.0,9.5,0.000,5.6
14/07/2015,04:00,162,2.8,14.4,0.9,9.2,0.000,5.9
14/07/2015,05:00,155,2.8,15.8,1.1,9.0,0.000,7.2
14/07/2015,06:00,150,2.6,15.0,0.9,8.7,0.000,6.8
14/07/2015,07:00,150,2.4,14.1,0.9,9.0,0.000,10.2
14/07/2015,08:00,145,4.4,15.2,1.6,11.1,0.000,24.9
14/07/2015,09:00,145,5.7,13.1,1.9,12.5,0.000,63.2
14/07/2015,10:00,146,4.5,17.0,1.6,14.3,0.000,32.7
14/07/2015,11:00,150,4.7,17.6,1.5,15.8,0.000,17.9
14/07/2015,12:00,150,4.2,20.8,1.4,17.4,0.000,11.5
14/07/2015,13:00,151,3.5,20.3,1.3,18.8,0.000,3.5
14/07/2015,14:00,140,2.7,30.6,1.3,19.9,0.000,5.7
14/07/2015,15:00,149,2.8,22.9,1.1,20.3,0.000,10.7
14/07/2015,16:00,146,2.6,21.7,0.9,20.1,0.000,6.1
14/07/2015,17:00,152,2.6,19.4,0.9,19.3,0.000,8.5
14/07/2015,18:00,147,1.6,12.4,0.6,17.3,0.000,11.5
14/07/2015,19:00,151,1.3,10.8,0.3,15.6,0.000,20.0
14/07/2015,20:00,169,1.1,11.7,0.3,13.8,0.000,30.1
14/07/2015,21:00,159,2.5,11.5,1.1,14.4,0.000,14.8
14/07/2015,22:00,162,2.5,13.6,0.9,14.5,0.000,7.2
14/07/2015,23:00,163,2.5,13.0,0.8,14.0,0.000,5.9
15/07/2015,00:00,162,1.9,13.4,0.6,13.0,,4.7
15/07/2015,01:00,163,2.1,12.5,0.6,12.3,0.000,4.9
15/07/2015,02:00,159,1.6,11.5,0.5,11.3,0.000,3.9
15/07/2015,03:00,168,1.3,13.1,0.4,10.1,0.000,5.3
15/07/2015,04:00,168,1.0,17.4,0.3,9.1,0.000,5.9
15/07/2015,05:00,170,1.6,18.1,0.6,9.4,0.000,8.9
15/07/2015,06:00,168,2.2,13.7,0.7,10.2,0.000,14.8
15/07/2015,07:00,166,2.1,15.1,0.7,10.4,0.000,13.8
15/07/2015,08:00,161,3.0,15.5,0.9,12.6,0.000,13.4
15/07/2015,09:00,148,4.3,15.4,1.4,14.2,0.000,16.2
15/07/2015,10:00,150,4.1,16.8,1.3,15.8,0.000,10.7
15/07/2015,11:00,151,3.2,20.8,1.3,17.1,0.000,9.6
15/07/2015,12:00,148,3.0,23.4,1.1,18.4,0.000,4.9
15/07/2015,13:00,163,2.7,26.0,1.2,19.7,0.000,5.6
15/07/2015,14:00,151,2.7,31.3,1.3,20.3,0.000,9.3
15/07/2015,15:00,167,2.9,23.3,1.2,20.2,0.000,7.6
15/07/2015,16:00,165,3.0,19.9,1.3,19.6,0.000,7.2
15/07/2015,17:00,150,2.8,16.2,1.0,19.0,0.000,12.7
15/07/2015,18:00,147,2.2,14.4,0.8,17.8,0.000,10.3
15/07/2015,19:00,150,1.9,14.0,0.6,16.7,0.000,9.1
15/07/2015,20:00,152,2.2,12.8,0.9,15.9,0.000,7.4
15/07/2015,21:00,158,3.0,12.4,1.0,15.4,0.000,8.9
15/07/2015,22:00,159,2.8,12.0,0.8,14.4,0.000,5.7
15/07/2015,23:00,165,2.7,13.5,0.9,13.6,0.000,5.6
16/07/2015,00:00,164,2.6,13.8,0.9,13.0,,4.7
16/07/2015,01:00,162,2.8,12.5,0.9,12.6,0.000,4.1
16/07/2015,02:00,163,2.8,12.7,0.9,12.2,0.000,4.2
16/07/2015,03:00,161,3.5,14.9,1.1,11.8,0.000,4.7
16/07/2015,04:00,160,3.1,13.0,0.9,11.1,0.000,5.6
16/07/2015,05:00,158,2.8,15.9,1.2,10.4,0.000,6.5
16/07/2015,06:00,153,3.5,14.0,1.3,10.0,0.000,10.1
16/07/2015,07:00,149,3.1,15.5,1.2,9.6,0.000,9.2
16/07/2015,08:00,150,3.3,16.2,1.3,10.9,0.000,12.1
16/07/2015,09:00,149,4.0,15.2,1.4,12.2,0.000,17.1
16/07/2015,10:00,151,4.5,16.3,1.5,13.7,0.000,18.7
16/07/2015,11:00,147,4.0,18.5,1.4,15.0,0.000,28.2
16/07/2015,12:00,150,4.3,19.5,1.4,16.2,0.000,23.8
16/07/2015,13:00,155,4.0,19.5,1.5,17.2,0.000,24.0
16/07/2015,14:00,148,3.7,19.8,1.3,17.9,0.000,13.5
16/07/2015,15:00,154,3.8,20.9,1.3,18.2,0.000,11.9
16/07/2015,16:00,149,3.5,22.0,1.4,18.0,0.000,19.4
16/07/2015,17:00,152,3.7,16.0,1.2,17.0,0.000,16.3
16/07/2015,18:00,158,2.9,13.1,1.0,15.5,0.000,14.7
16/07/2015,19:00,157,2.7,13.1,0.9,14.6,0.000,14.7
16/07/2015,20:00,160,2.3,13.1,0.7,13.6,0.000,15.8
16/07/2015,21:00,156,2.7,12.0,0.9,13.1,0.000,11.9
16/07/2015,22:00,156,2.7,13.8,1.0,12.5,0.000,7.8
16/07/2015,23:00,156,2.9,12.2,0.9,12.0,0.000,6.5
17/07/2015,00:00,156,2.7,13.8,0.9,11.3,,5.5
17/07/2015,01:00,151,1.4,14.1,0.6,10.3,0.000,5.1
17/07/2015,02:00,158,0.7,13.5,0.2,7.9,0.000,5.7
17/07/2015,03:00,147,2.0,14.1,0.9,9.0,0.000,5.8
17/07/2015,04:00,138,2.5,17.5,1.0,9.8,0.000,5.0
17/07/2015,05:00,142,2.5,15.3,1.0,9.3,0.000,4.8
17/07/2015,06:00,143,2.0,17.4,0.8,8.7,0.000,4.2
17/07/2015,07:00,141,2.4,15.0,0.9,8.7,0.000,5.8
17/07/2015,08:00,138,3.5,15.9,1.3,10.4,0.000,13.2
17/07/2015,09:00,135,4.1,15.5,1.3,11.8,0.000,12.8
17/07/2015,10:00,130,4.1,18.1,1.5,13.7,0.000,15.5
17/07/2015,11:00,132,4.4,16.7,1.6,15.2,0.000,33.4
17/07/2015,12:00,130,3.4,20.0,1.3,17.1,0.000,9.7
17/07/2015,13:00,129,3.2,26.7,1.3,18.5,0.000,15.1
17/07/2015,14:00,143,3.5,20.4,1.3,19.3,0.000,8.4
17/07/2015,15:00,146,3.6,20.1,1.4,19.6,0.000,16.1
17/07/2015,16:00,149,4.0,14.7,1.4,19.0,0.000,14.1
17/07/2015,17:00,146,3.8,15.6,1.3,18.1,0.000,11.6
17/07/2015,18:00,141,3.1,15.5,1.2,16.5,0.000,11.5
17/07/2015,19:00,145,2.2,13.1,0.8,15.2,0.000,14.9
17/07/2015,20:00,148,2.2,13.2,0.7,14.3,0.000,9.0
17/07/2015,21:00,155,2.1,15.8,0.8,13.5,0.000,6.8
17/07/2015,22:00,166,1.4,17.1,0.6,11.7,0.000,12.8
17/07/2015,23:00,152,2.8,14.8,1.0,12.5,0.000,7.7
18/07/2015,00:00,146,2.9,14.4,1.1,12.6,,5.0
18/07/2015,01:00,148,2.8,14.7,1.2,12.0,0.000,4.4
18/07/2015,02:00,145,3.0,15.3,1.2,11.7,0.000,4.7
18/07/2015,03:00,145,3.1,13.4,1.1,11.4,0.000,4.1
18/07/2015,04:00,140,2.8,13.5,1.1,10.9,0.000,4.5
18/07/2015,05:00,138,2.5,13.6,1.0,10.3,0.000,3.2
18/07/2015,06:00,140,2.8,15.2,1.0,10.0,0.000,4.3
18/07/2015,07:00,141,3.2,15.9,1.2,10.0,0.000,6.4
18/07/2015,08:00,134,3.4,15.9,1.2,11.7,0.000,6.7
18/07/2015,09:00,131,4.0,17.1,1.5,13.1,0.000,13.5
18/07/2015,10:00,126,4.1,19.8,1.5,15.0,0.000,20.7
18/07/2015,11:00,128,3.6,21.7,1.5,16.7,0.000,28.7
18/07/2015,12:00,126,3.2,25.6,1.3,18.2,0.000,7.0
18/07/2015,13:00,130,2.9,28.7,1.3,19.5,0.000,9.1
18/07/2015,14:00,144,3.3,25.1,1.2,20.3,0.000,7.4
18/07/2015,15:00,140,3.1,23.2,1.2,20.7,0.000,7.1
18/07/2015,16:00,147,3.7,18.1,1.4,20.1,0.000,17.5
18/07/2015,17:00,146,3.3,16.4,1.3,19.2,0.000,10.5
18/07/2015,18:00,148,2.8,15.3,1.0,17.5,0.000,12.2
18/07/2015,19:00,153,2.4,13.4,0.8,16.0,0.000,11.6
18/07/2015,20:00,154,1.6,11.2,0.5,14.6,0.000,12.3
18/07/2015,21:00,158,1.6,11.0,0.4,13.3,0.000,9.7
18/07/2015,22:00,167,1.8,12.2,0.5,12.1,0.000,8.8
18/07/2015,23:00,163,2.1,10.3,0.5,11.5,0.000,11.4
19/07/2015,00:00,162,2.1,12.0,0.7,11.6,,6.8
19/07/2015,01:00,154,2.5,14.7,0.9,11.8,0.000,4.8
19/07/2015,02:00,151,2.5,13.2,0.8,11.2,0.000,4.1
19/07/2015,03:00,146,2.5,14.9,0.8,10.9,0.000,3.4
19/07/2015,04:00,153,2.5,12.4,0.8,10.2,0.000,4.2
19/07/2015,05:00,137,1.8,14.6,0.7,9.7,0.000,5.1
19/07/2015,06:00,143,1.8,14.9,0.6,9.3,0.000,5.1
19/07/2015,07:00,145,1.8,14.8,0.7,9.1,0.000,5.7
19/07/2015,08:00,137,2.3,18.7,1.0,11.7,0.000,7.9
19/07/2015,09:00,131,3.0,21.4,1.2,13.6,0.000,6.5
19/07/2015,10:00,132,2.9,22.4,1.1,15.6,0.000,5.2
19/07/2015,11:00,127,2.7,22.5,1.1,17.3,0.000,10.3
19/07/2015,12:00,132,2.2,35.2,1.1,19.3,0.000,3.2
19/07/2015,13:00,113,2.1,34.2,1.1,20.6,0.000,4.1
19/07/2015,14:00,135,2.6,27.5,1.2,20.8,0.000,3.0
19/07/2015,15:00,146,2.4,27.8,1.1,21.3,0.000,11.3
19/07/2015,16:00,154,2.9,20.2,1.1,21.0,0.000,6.9
19/07/2015,17:00,155,3.1,16.0,1.1,20.0,0.000,11.7
19/07/2015,18:00,146,2.7,14.5,0.9,18.3,0.000,7.7
19/07/2015,19:00,153,1.8,14.4,0.7,16.3,0.000,12.9
19/07/2015,20:00,162,1.4,10.3,0.4,14.5,0.000,16.4
19/07/2015,21:00,166,1.3,11.5,0.4,12.8,0.000,28.6
19/07/2015,22:00,159,2.0,9.9,0.6,13.3,0.000,9.0
19/07/2015,23:00,164,1.8,11.0,0.5,12.0,0.000,4.9
20/07/2015,00:00,164,1.4,10.9,0.3,10.6,,12.3
20/07/2015,01:00,173,1.5,13.3,0.4,10.1,0.000,7.0
20/07/2015,02:00,169,1.7,13.3,0.6,9.7,0.000,4.1
20/07/2015,03:00,168,2.3,11.9,0.6,9.6,0.000,4.3
20/07/2015,04:00,167,2.0,13.1,0.7,9.1,0.000,4.6
20/07/2015,05:00,167,1.8,13.7,0.6,8.5,0.000,9.3
20/07/2015,06:00,166,1.7,12.7,0.6,8.1,0.000,21.2
20/07/2015,07:00,196,1.0,19.6,0.4,7.7,0.000,26.3
20/07/2015,08:00,172,1.8,18.9,0.7,12.0,0.000,29.2
20/07/2015,09:00,139,2.5,20.6,1.1,15.6,0.000,15.4
20/07/2015,10:00,125,2.9,22.3,1.2,18.0,0.000,14.7
20/07/2015,11:00,112,2.8,28.2,1.2,19.8,0.000,15.7
20/07/2015,12:00,92,2.2,34.0,1.1,22.3,0.000,15.1
20/07/2015,13:00,106,1.7,41.6,0.9,23.5,0.000,16.9
20/07/2015,14:00,108,1.3,57.7,0.9,24.2,0.000,13.2
20/07/2015,15:00,79,1.1,56.2,0.9,25.0,0.000,12.1
20/07/2015,16:00,65,1.0,47.3,0.7,24.6,0.000,12.3
20/07/2015,17:00,127,1.3,26.0,0.6,22.9,0.000,12.7
20/07/2015,18:00,141,0.8,15.6,0.2,19.8,0.000,24.9
20/07/2015,19:00,167,1.1,8.5,0.2,16.7,0.001,64.3
20/07/2015,20:00,172,1.4,7.9,0.3,15.1,0.001,69.2
20/07/2015,21:00,180,1.3,13.6,0.3,14.0,0.000,61.8
20/07/2015,22:00,167,1.4,8.6,0.3,13.3,0.000,50.9
20/07/2015,23:00,159,2.1,8.2,0.4,13.8,0.000,31.8
21/07/2015,00:00,157,1.9,8.6,0.5,13.9,,21.6
21/07/2015,01:00,174,1.0,19.1,0.4,12.2,0.000,30.6
21/07/2015,02:00,171,1.2,11.5,0.3,11.0,0.000,24.1
21/07/2015,03:00,172,1.4,12.0,0.4,10.9,0.000,20.2
21/07/2015,04:00,175,0.9,19.1,0.4,10.3,0.000,15.1
21/07/2015,05:00,165,1.3,10.3,0.4,10.0,0.000,17.3
21/07/2015,06:00,176,1.1,19.4,0.4,10.0,0.000,24.3
21/07/2015,07:00,168,1.3,12.7,0.4,10.2,0.000,41.5
21/07/2015,08:00,172,1.0,28.7,0.5,15.0,0.000,55.0
21/07/2015,09:00,84,1.1,48.7,0.9,19.5,0.000,39.4
21/07/2015,10:00,60,1.4,36.7,0.8,23.0,0.000,19.6
21/07/2015,11:00,63,1.9,29.6,0.9,24.7,0.000,22.8
21/07/2015,12:00,42,1.7,42.9,1.0,26.8,0.000,15.4
21/07/2015,13:00,354,1.1,68.7,1.1,27.5,0.000,23.6
21/07/2015,14:00,352,1.6,169.5,1.0,28.3,0.000,16.8
21/07/2015,15:00,10,1.2,174.6,0.9,28.4,0.000,16.7
21/07/2015,16:00,16,1.3,159.6,0.8,27.8,0.000,19.7
21/07/2015,17:00,350,1.5,28.2,0.9,26.2,0.000,22.9
21/07/2015,18:00,27,1.0,24.7,0.5,23.0,0.001,49.1
21/07/2015,19:00,53,0.2,51.6,0.2,20.3,0.002,61.1
21/07/2015,20:00,53,0.4,30.4,0.2,18.6,0.002,51.7
21/07/2015,21:00,157,0.1,67.2,0.2,16.8,0.001,67.6
21/07/2015,22:00,135,0.2,88.3,0.2,15.8,0.002,45.9
21/07/2015,23:00,121,0.2,72.9,0.2,15.0,0.001,37.2
22/07/2015,00:00,152,0.7,37.0,0.4,14.2,,29.9
22/07/2015,01:00,164,0.6,54.1,0.5,14.1,0.001,37.7
22/07/2015,02:00,58,0.1,123.1,0.4,14.7,0.003,26.7
22/07/2015,03:00,152,0.4,40.6,0.3,14.3,0.001,18.5
22/07/2015,04:00,162,0.9,23.0,0.4,14.1,0.001,16.7
22/07/2015,05:00,159,0.8,24.4,0.3,13.7,0.001,16.7
22/07/2015,06:00,160,0.8,17.6,0.4,12.8,0.001,23.8
22/07/2015,07:00,162,0.9,15.5,0.3,12.3,0.001,26.4
22/07/2015,08:00,159,0.9,34.7,0.5,16.3,0.001,53.1
22/07/2015,09:00,163,0.5,46.2,0.3,21.8,0.005,30.9
22/07/2015,10:00,78,0.5,77.7,0.6,25.8,0.158,36.5
22/07/2015,11:00,37,0.5,76.9,0.6,27.6,0.091,37.2
22/07/2015,12:00,333,1.2,67.3,1.0,29.1,0.027,32.2
22/07/2015,13:00,303,0.9,71.5,0.8,29.9,0.040,41.4
22/07/2015,14:00,330,0.2,119.7,0.8,30.4,0.108,35.9
22/07/2015,15:00,319,0.3,143.6,0.8,30.2,0.096,23.6
22/07/2015,16:00,238,0.8,83.8,0.9,29.4,0.070,31.9
22/07/2015,17:00,199,1.5,30.8,0.7,28.2,0.001,14.7
22/07/2015,18:00,212,1.0,19.8,0.5,25.7,0.001,23.6
22/07/2015,19:00,174,0.9,17.3,0.3,22.3,0.002,48.1
22/07/2015,20:00,161,1.0,9.5,0.2,20.5,0.001,47.9
22/07/2015,21:00,167,1.2,19.7,0.3,19.7,0.001,28.9
22/07/2015,22:00,174,1.0,14.7,0.2,18.9,0.000,15.3
22/07/2015,23:00,168,1.1,8.0,0.2,17.7,0.001,14.5
23/07/2015,00:00,171,1.0,10.7,0.2,16.6,,21.0
23/07/2015,01:00,167,0.9,16.6,0.3,16.0,0.000,57.1
23/07/2015,02:00,157,0.7,16.2,0.2,15.8,0.000,14.3
23/07/2015,03:00,183,0.9,27.1,0.5,15.6,0.000,14.3
23/07/2015,04:00,198,0.9,27.7,0.5,15.5,0.000,10.8
23/07/2015,05:00,184,1.2,18.8,0.5,16.0,0.000,14.2
23/07/2015,06:00,185,0.9,16.0,0.3,15.4,0.000,13.9
23/07/2015,07:00,169,0.8,23.8,0.6,14.5,0.001,33.4
23/07/2015,08:00,175,0.9,20.3,0.4,18.9,0.001,75.6
23/07/2015,09:00,93,0.3,86.2,0.6,23.4,0.001,37.5
23/07/2015,10:00,58,2.3,22.6,1.0,26.5,0.000,20.6
23/07/2015,11:00,59,1.7,37.2,0.9,28.2,0.000,17.5
23/07/2015,12:00,35,1.3,47.7,0.8,30.3,0.001,14.6
23/07/2015,13:00,27,1.1,48.3,0.8,31.7,0.001,16.9
23/07/2015,14:00,289,0.8,77.2,0.8,31.2,0.114,24.7
23/07/2015,15:00,10,1.0,51.8,0.7,32.1,0.040,70.6
23/07/2015,16:00,36,0.6,63.9,0.6,31.0,0.016,20.3
23/07/2015,17:00,93,0.5,68.6,0.5,29.9,0.008,17.3
23/07/2015,18:00,74,0.5,20.1,0.3,26.6,0.011,58.6
23/07/2015,19:00,40,0.4,28.4,0.2,23.9,0.007,67.4
23/07/2015,20:00,157,0.5,42.8,0.3,22.0,0.006,87.6
23/07/2015,21:00,131,0.2,59.4,0.2,20.4,0.006,84.5
23/07/2015,22:00,169,0.8,17.7,0.3,19.1,0.014,69.9
23/07/2015,23:00,91,0.3,60.1,0.3,18.7,0.017,48.5
24/07/2015,00:00,160,0.8,22.6,0.5,17.5,,40.8
24/07/2015,01:00,130,0.5,36.6,0.2,16.6,0.012,50.7
24/07/2015,02:00,163,0.7,16.9,0.4,16.1,0.008,39.0
24/07/2015,03:00,157,0.6,25.3,0.3,15.5,0.007,35.3
24/07/2015,04:00,158,0.8,14.0,0.3,15.1,0.005,27.8
24/07/2015,05:00,145,0.4,31.3,0.2,14.9,0.004,20.2
24/07/2015,06:00,181,0.2,102.5,0.2,14.2,0.003,32.7
24/07/2015,07:00,86,0.3,59.3,0.3,14.2,0.004,76.8
24/07/2015,08:00,30,0.2,86.1,0.2,19.6,0.009,92.6
24/07/2015,09:00,316,0.6,44.9,0.4,23.8,0.020,86.8
24/07/2015,10:00,16,0.6,178.1,0.5,28.6,0.007,59.7
24/07/2015,11:00,24,1.5,27.5,0.7,31.2,0.002,25.0
24/07/2015,12:00,4,1.8,173.9,1.0,32.7,0.001,20.4
24/07/2015,13:00,25,1.7,33.7,1.0,34.0,0.001,24.6
24/07/2015,14:00,15,0.9,189.1,1.3,34.1,0.061,26.3
24/07/2015,15:00,358,1.9,165.5,1.0,34.3,0.001,16.7
24/07/2015,16:00,289,0.6,77.5,0.9,33.2,0.167,18.5
24/07/2015,17:00,264,1.6,30.2,0.8,32.2,0.263,43.7
24/07/2015,18:00,214,1.3,28.4,0.5,29.6,0.041,34.6
24/07/2015,19:00,182,0.9,32.3,0.5,27.2,0.001,22.3
24/07/2015,20:00,155,0.9,10.9,0.3,24.5,0.001,32.2
24/07/2015,21:00,182,1.5,25.5,0.9,24.2,0.001,19.5
24/07/2015,22:00,157,2.9,14.9,1.1,24.4,0.000,30.2
24/07/2015,23:00,153,3.2,13.1,1.1,23.5,0.000,20.1
25/07/2015,00:00,152,2.6,15.0,0.9,22.4,,10.9
25/07/2015,01:00,156,2.2,15.0,0.9,21.6,0.000,9.9
25/07/2015,02:00,167,1.8,21.1,0.9,21.0,0.000,11.0
25/07/2015,03:00,154,2.3,15.8,0.8,20.4,0.000,10.7
25/07/2015,04:00,160,2.2,16.9,0.9,19.8,0.000,11.0
25/07/2015,05:00,162,2.4,18.9,0.9,19.5,0.000,11.9
25/07/2015,06:00,159,2.6,16.4,0.9,19.0,0.000,11.4
25/07/2015,07:00,165,2.1,16.4,0.8,18.2,0.000,18.1
25/07/2015,08:00,165,2.1,18.7,0.8,20.2,0.000,14.6
25/07/2015,09:00,141,2.4,23.3,1.0,22.1,0.000,10.4
25/07/2015,10:00,106,2.2,28.1,1.1,24.2,0.000,12.4
25/07/2015,11:00,103,2.0,30.6,0.9,26.6,0.000,15.7
25/07/2015,12:00,117,2.0,30.7,1.0,28.1,0.000,9.2
25/07/2015,13:00,68,1.8,38.1,1.1,31.0,0.001,19.9
25/07/2015,14:00,105,1.0,50.3,0.7,31.0,0.001,10.8
25/07/2015,15:00,255,0.9,61.2,0.7,31.3,0.044,32.5
25/07/2015,16:00,169,0.8,68.6,0.6,31.0,0.025,18.1
25/07/2015,17:00,175,1.0,42.3,0.6,30.0,0.012,20.2
25/07/2015,18:00,144,1.0,15.8,0.4,27.4,0.003,27.5
25/07/2015,19:00,145,1.0,18.0,0.2,25.0,0.001,40.9
25/07/2015,20:00,173,1.2,12.7,0.3,23.4,0.001,72.4
25/07/2015,21:00,155,2.8,14.8,1.0,24.5,0.000,29.6
25/07/2015,22:00,157,3.2,14.7,1.2,23.8,0.000,17.1
25/07/2015,23:00,158,2.7,13.6,0.9,22.7,0.000,9.0
26/07/2015,00:00,157,2.7,15.2,1.0,21.9,,7.4
26/07/2015,01:00,158,2.7,15.1,1.0,20.6,0.000,4.7
26/07/2015,02:00,163,2.5,16.8,1.0,19.3,0.000,3.3
26/07/2015,03:00,158,3.0,13.2,1.0,18.4,0.000,3.9
26/07/2015,04:00,154,3.0,13.3,1.0,18.0,0.000,3.2
26/07/2015,05:00,158,3.1,14.2,1.2,17.6,0.000,5.5
26/07/2015,06:00,158,3.0,13.2,1.0,17.3,0.000,7.3
26/07/2015,07:00,156,3.2,11.6,0.9,17.1,0.000,6.9
26/07/2015,08:00,148,3.3,17.0,1.2,18.7,0.000,10.1
26/07/2015,09:00,135,2.7,19.4,1.0,20.7,0.000,9.4
26/07/2015,10:00,144,2.8,20.4,1.2,22.8,0.000,7.7
26/07/2015,11:00,142,3.4,18.0,1.1,24.4,0.000,9.7
26/07/2015,12:00,143,2.8,25.9,1.2,26.5,0.000,12.3
26/07/2015,13:00,153,3.0,21.8,1.2,27.5,0.000,12.7
26/07/2015,14:00,155,3.1,20.3,1.1,28.5,0.000,7.1
26/07/2015,15:00,162,3.8,18.7,1.3,28.5,0.000,13.0
26/07/2015,16:00,152,3.4,17.3,1.2,28.1,0.000,18.0
26/07/2015,17:00,150,3.4,15.3,1.1,26.7,0.000,12.6
26/07/2015,18:00,153,3.1,13.6,1.1,24.7,0.000,13.7
26/07/2015,19:00,156,3.2,13.6,1.1,23.3,0.000,13.2
26/07/2015,20:00,159,3.7,12.7,1.2,22.2,0.000,13.4
26/07/2015,21:00,165,4.5,14.0,1.6,21.3,0.000,47.7
26/07/2015,22:00,151,3.5,14.0,1.3,20.7,0.000,15.2
26/07/2015,23:00,153,3.4,14.0,1.3,20.2,0.000,7.5
27/07/2015,00:00,150,4.1,12.3,1.3,19.4,,12.7
27/07/2015,01:00,154,3.7,13.1,1.2,18.6,0.000,7.3
27/07/2015,02:00,156,3.4,13.9,1.3,17.9,0.000,7.3
27/07/2015,03:00,152,3.4,13.7,1.1,17.5,0.000,4.2
27/07/2015,04:00,153,3.5,14.2,1.3,17.0,0.000,5.5
27/07/2015,05:00,152,4.0,12.9,1.3,16.4,0.000,8.2
27/07/2015,06:00,155,3.3,14.5,1.2,16.0,0.000,7.7
27/07/2015,07:00,151,3.3,14.4,1.3,15.8,0.000,10.5
27/07/2015,08:00,147,4.4,13.7,1.5,17.1,0.000,22.2
27/07/2015,09:00,145,5.4,16.1,1.9,18.5,0.000,168.5
27/07/2015,10:00,146,4.8,16.1,1.7,19.9,0.000,43.2
27/07/2015,11:00,144,5.1,17.3,1.9,21.2,0.000,88.9
27/07/2015,12:00,150,4.9,14.3,1.5,21.1,0.000,38.6
27/07/2015,13:00,140,4.0,18.3,1.4,22.1,0.000,41.6
27/07/2015,14:00,152,4.1,17.2,1.4,23.3,0.000,32.6
27/07/2015,15:00,156,5.0,16.5,1.6,22.9,0.000,41.1
27/07/2015,16:00,163,5.1,15.0,1.7,21.2,0.000,30.2
27/07/2015,17:00,156,5.2,13.5,1.7,20.0,0.000,28.8
27/07/2015,18:00,156,4.4,14.8,1.7,19.0,0.000,28.0
27/07/2015,19:00,155,5.2,11.5,1.6,18.6,0.000,21.4
27/07/2015,20:00,154,4.7,11.4,1.5,18.3,0.000,14.8
27/07/2015,21:00,152,4.3,13.5,1.5,18.1,0.000,11.5
27/07/2015,22:00,153,4.7,11.8,1.5,18.2,0.000,12.1
27/07/2015,23:00,151,4.2,13.3,1.5,17.7,0.000,10.3
28/07/2015,00:00,152,4.1,13.0,1.3,17.0,,10.4
28/07/2015,01:00,153,3.7,14.3,1.3,16.3,0.000,8.5
28/07/2015,02:00,152,3.6,14.8,1.2,15.5,0.000,8.2
28/07/2015,03:00,152,3.7,13.9,1.2,14.9,0.000,7.0
28/07/2015,04:00,148,3.7,14.6,1.2,14.1,0.000,7.2
28/07/2015,05:00,144,4.0,14.5,1.5,13.6,0.000,9.7
28/07/2015,06:00,146,4.0,14.2,1.2,13.1,0.000,11.0
28/07/2015,07:00,141,3.3,15.2,1.2,12.8,0.000,10.3
28/07/2015,08:00,132,3.1,17.6,1.4,14.2,0.000,12.2
28/07/2015,09:00,131,3.5,19.5,1.4,15.8,0.000,14.1
28/07/2015,10:00,134,4.0,16.2,1.5,17.8,0.000,14.7
28/07/2015,11:00,130,3.9,19.7,1.4,20.5,0.000,27.8
28/07/2015,12:00,135,3.8,19.4,1.3,22.3,0.000,12.1
28/07/2015,13:00,132,3.7,21.2,1.3,23.5,0.000,12.4
28/07/2015,14:00,139,4.0,19.7,1.3,24.0,0.000,35.2
