Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Carbon Monoxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3)
03/01/2015,16:00,62,2.9,26.9,1.2,30.2,60.8,0.003,0.003,0.006,0.1,26.4,11.1
03/01/2015,17:00,73,2.8,24.1,1.2,28.4,66.4,0.001,0.004,0.005,0.1,25.9,10.2
03/01/2015,18:00,79,2.6,23.3,1.1,27.0,71.3,0.001,0.003,0.004,0.1,24.6,9.5
03/01/2015,19:00,85,1.6,28.0,0.9,26.3,74.2,0.002,0.005,0.007,0.1,23.2,9.0
03/01/2015,20:00,97,1.3,25.3,0.7,25.9,76.5,0.002,0.005,0.007,0.1,22.5,8.4
03/01/2015,21:00,101,1.2,25.0,0.6,25.6,77.6,0.002,0.005,0.007,0.1,20.9,5.5
03/01/2015,22:00,103,1.5,27.9,1.1,25.1,79.0,0.002,0.005,0.007,0.1,20.6,5.4
03/01/2015,23:00,100,0.4,89.8,0.7,22.7,93.6,0.005,0.010,0.015,0.2,14.8,3.6
04/01/2015,00:00,135,0.9,24.9,0.4,23.0,92.5,,,,,12.3,3.0
04/01/2015,01:00,127,0.6,32.1,0.4,22.7,90.3,0.002,0.007,0.009,0.1,14.1,1.7
04/01/2015,02:00,142,0.9,24.4,0.4,22.6,89.8,0.005,0.008,0.013,0.1,14.4,3.0
04/01/2015,03:00,163,0.8,21.9,0.3,22.5,89.3,0.007,0.008,0.015,0.1,14.4,2.7
04/01/2015,04:00,173,0.7,22.6,0.3,22.7,88.7,0.008,0.009,0.017,0.2,15.6,4.5
04/01/2015,05:00,148,0.5,37.7,0.3,23.1,85.7,0.007,0.008,0.015,0.2,16.0,4.7
04/01/2015,06:00,139,1.2,27.8,0.5,26.1,71.9,0.002,0.003,0.005,0.0,14.3,3.4
04/01/2015,07:00,93,1.5,34.8,0.9,28.4,60.9,0.002,0.001,0.003,0.0,16.0,4.8
04/01/2015,08:00,119,1.9,30.2,0.9,28.7,58.1,0.002,0.002,0.004,0.0,18.9,6.9
04/01/2015,09:00,141,2.0,31.1,1.0,29.3,55.7,0.004,0.004,0.008,0.0,17.4,6.8
04/01/2015,10:00,119,1.9,34.7,1.0,30.6,52.6,0.003,0.004,0.007,0.0,17.5,7.5
04/01/2015,11:00,120,2.2,35.7,1.1,30.5,52.9,0.005,0.005,0.010,0.0,16.4,6.8
04/01/2015,12:00,116,2.1,31.3,1.0,30.5,52.2,0.002,0.003,0.005,0.0,16.8,7.5
04/01/2015,13:00,106,2.1,32.7,1.0,31.7,48.7,0.002,0.002,0.004,0.0,16.1,7.1
04/01/2015,14:00,85,2.9,27.6,1.4,30.6,51.8,0.002,0.002,0.004,0.0,12.7,5.0
04/01/2015,15:00,91,2.7,27.3,1.3,30.0,52.5,0.003,0.002,0.005,0.0,16.1,5.5
04/01/2015,16:00,99,2.4,30.8,1.1,30.1,52.7,0.003,0.003,0.006,0.0,14.7,3.7
04/01/2015,17:00,91,2.3,29.4,1.1,29.1,55.3,0.003,0.004,0.007,0.1,14.9,5.3
04/01/2015,18:00,106,2.1,26.3,1.0,26.7,64.7,0.004,0.003,0.007,0.1,14.5,5.2
04/01/2015,19:00,102,1.5,27.3,0.7,25.4,71.2,0.002,0.006,0.008,0.1,17.9,7.0
04/01/2015,20:00,97,1.5,24.8,0.7,24.9,73.1,0.003,0.007,0.010,0.1,15.0,5.1
04/01/2015,21:00,103,0.9,32.4,0.5,24.5,75.2,0.009,0.013,0.022,0.2,16.0,5.4
04/01/2015,22:00,130,1.1,26.5,0.5,24.1,77.2,0.007,0.013,0.020,0.2,16.6,5.5
04/01/2015,23:00,193,0.9,35.2,0.4,23.9,79.4,0.014,0.014,0.028,0.1,13.8,3.7
05/01/2015,00:00,177,0.9,31.2,0.5,23.7,80.9,,,,,11.9,2.7
05/01/2015,01:00,217,1.0,20.7,0.4,23.2,83.4,0.002,0.006,0.008,0.0,12.2,2.7
05/01/2015,02:00,221,0.9,24.0,0.4,22.7,85.9,0.005,0.012,0.017,0.1,13.1,5.1
05/01/2015,03:00,225,1.2,25.9,0.5,22.2,86.9,0.002,0.011,0.013,0.1,14.7,6.0
05/01/2015,04:00,225,1.5,20.6,0.6,22.3,85.0,0.007,0.012,0.019,0.1,14.9,5.6
05/01/2015,05:00,214,1.2,35.6,0.7,22.8,82.1,0.026,0.013,0.039,0.2,15.1,5.3
05/01/2015,06:00,213,1.3,25.9,0.7,24.8,75.2,0.042,0.017,0.059,0.2,15.0,5.0
05/01/2015,07:00,178,1.6,41.8,0.9,27.1,70.5,0.041,0.013,0.054,0.2,17.4,7.5
05/01/2015,08:00,141,2.2,28.9,1.0,27.8,69.4,0.021,0.011,0.032,0.1,18.5,8.5
05/01/2015,09:00,127,2.1,27.7,0.8,28.5,67.3,0.013,0.009,0.022,0.1,15.7,6.9
05/01/2015,10:00,159,1.9,43.1,1.2,24.0,85.5,0.032,0.015,0.047,0.2,11.2,7.5
05/01/2015,11:00,214,1.5,44.4,1.0,25.2,84.3,0.038,0.015,0.053,0.3,10.8,5.9
05/01/2015,12:00,279,1.1,54.0,0.8,24.4,87.4,0.037,0.018,0.055,0.3,12.8,8.1
05/01/2015,13:00,227,0.9,58.5,0.8,25.7,83.2,0.034,0.014,0.048,0.2,16.9,9.5
05/01/2015,14:00,217,1.0,108.0,1.2,24.5,88.2,0.036,0.015,0.051,0.3,12.4,5.3
05/01/2015,15:00,164,0.4,75.7,0.4,25.4,84.1,0.048,0.019,0.067,0.4,14.7,7.6
05/01/2015,16:00,170,0.5,67.3,0.5,26.4,81.8,0.052,0.017,0.069,0.4,16.8,8.0
05/01/2015,17:00,120,1.3,27.7,0.7,26.7,77.6,0.017,0.011,0.028,0.2,19.9,9.1
05/01/2015,18:00,119,1.2,21.6,0.5,25.8,79.6,0.011,0.011,0.022,0.2,19.8,7.3
05/01/2015,19:00,134,1.1,24.6,0.6,24.0,87.0,0.015,0.011,0.026,0.2,17.3,6.4
05/01/2015,20:00,156,1.1,24.0,0.4,23.9,87.6,0.019,0.011,0.030,0.2,15.9,6.3
05/01/2015,21:00,164,1.4,18.6,0.6,23.6,87.4,0.024,0.013,0.037,0.2,12.8,4.4
05/01/2015,22:00,149,0.7,51.7,0.5,23.4,90.5,0.015,0.012,0.027,0.2,11.1,2.6
05/01/2015,23:00,215,0.9,23.7,0.4,23.2,92.2,0.019,0.011,0.030,0.3,13.9,3.5
06/01/2015,00:00,188,1.1,32.3,0.7,22.9,91.9,,,,,14.9,4.2
06/01/2015,01:00,206,0.8,33.3,0.3,22.5,93.0,0.007,0.008,0.015,0.1,11.3,0.9
06/01/2015,02:00,235,0.7,27.6,0.3,22.2,93.9,0.009,0.008,0.017,0.1,11.7,1.8
06/01/2015,03:00,171,1.1,51.9,0.7,22.0,93.2,0.003,0.006,0.009,0.1,15.9,6.2
06/01/2015,04:00,173,1.3,32.5,0.8,22.1,91.7,0.005,0.008,0.013,0.1,10.3,3.0
06/01/2015,05:00,142,1.3,27.8,0.7,22.2,89.7,0.007,0.007,0.014,0.1,8.3,1.8
06/01/2015,06:00,142,0.5,68.7,0.4,23.3,87.6,0.023,0.012,0.035,0.2,10.3,4.3
06/01/2015,07:00,178,1.3,45.9,0.9,26.2,80.8,0.059,0.016,0.075,0.3,13.1,5.2
06/01/2015,08:00,118,2.7,29.7,1.3,28.5,67.1,0.012,0.005,0.017,0.1,18.1,6.4
06/01/2015,09:00,114,3.2,24.6,1.4,29.7,55.5,0.007,0.003,0.010,0.1,18.4,6.4
06/01/2015,10:00,121,3.1,30.2,1.4,30.6,52.0,0.010,0.005,0.015,0.0,15.4,6.1
06/01/2015,11:00,127,3.3,28.1,1.4,30.8,49.5,0.009,0.005,0.014,0.0,14.3,5.1
06/01/2015,12:00,116,3.1,27.1,1.3,31.1,49.6,0.007,0.004,0.011,0.1,15.3,6.2
06/01/2015,13:00,125,3.2,25.4,1.4,31.3,48.6,0.010,0.004,0.014,0.1,15.5,6.8
06/01/2015,14:00,114,3.2,25.0,1.3,30.9,48.1,0.010,0.005,0.015,0.1,14.2,6.0
06/01/2015,15:00,123,3.3,22.4,1.3,30.8,46.0,0.011,0.005,0.016,0.1,16.0,7.0
06/01/2015,16:00,129,3.4,23.0,1.4,30.0,48.4,0.016,0.009,0.025,0.1,17.7,7.4
06/01/2015,17:00,124,3.4,23.4,1.4,28.7,53.7,,,,,,
06/01/2015,18:00,125,2.5,21.3,1.1,26.5,62.1,,,,,,
06/01/2015,19:00,131,1.9,22.8,0.9,25.1,68.4,,,,,,
06/01/2015,20:00,140,1.4,23.7,0.7,24.6,70.4,,,,,,
06/01/2015,21:00,149,1.2,23.6,0.5,24.1,72.9,,,,,,
06/01/2015,22:00,138,1.0,25.1,0.5,23.6,74.5,,,,,,
06/01/2015,23:00,159,1.4,20.1,0.6,23.3,75.2,,,,,,
07/01/2015,00:00,216,1.2,28.2,0.5,22.7,78.9,,,,,,
07/01/2015,01:00,225,1.3,21.0,0.5,22.0,82.5,,,,,,
07/01/2015,02:00,214,1.2,24.2,0.5,21.5,84.8,,,,,,
07/01/2015,03:00,229,1.2,26.1,0.5,21.4,86.7,,,,,,
07/01/2015,04:00,226,1.4,24.5,0.6,21.1,86.9,,,,,,
07/01/2015,05:00,217,1.7,22.2,0.7,21.3,84.3,,,,,,
07/01/2015,06:00,169,2.9,23.7,1.2,23.7,77.0,,,,,,
07/01/2015,07:00,160,3.3,21.8,1.2,26.1,69.5,,,,,,
07/01/2015,08:00,157,4.0,20.1,1.5,26.9,67.3,,,,,,
07/01/2015,09:00,146,4.2,19.4,1.4,26.8,68.9,,,,,,
07/01/2015,10:00,144,4.2,19.6,1.6,26.1,72.4,,,,,,
07/01/2015,11:00,146,3.6,20.0,1.4,23.6,86.4,,,,,,
07/01/2015,12:00,,,,,,,,,,,,
07/01/2015,13:00,,,,,,,,,,,,
07/01/2015,14:00,,,,,,,,,,,,
07/01/2015,15:00,,,,,,,,,,,,
07/01/2015,16:00,,,,,,,,,,,,
07/01/2015,17:00,,,,,,,,,,,,
07/01/2015,18:00,,,,,,,,,,,,
07/01/2015,19:00,,,,,,,,,,,,
07/01/2015,20:00,,,,,,,,,,,,
07/01/2015,21:00,,,,,,,,,,,,
07/01/2015,22:00,,,,,,,,,,,,
07/01/2015,23:00,,,,,,,,,,,,
08/01/2015,00:00,,,,,,,,,,,,
08/01/2015,01:00,,,,,,,,,,,,
08/01/2015,02:00,,,,,,,,,,,,
08/01/2015,03:00,,,,,,,,,,,,
08/01/2015,04:00,,,,,,,,,,,,
08/01/2015,05:00,,,,,,,,,,,,
08/01/2015,06:00,,,,,,,,,,,,
08/01/2015,07:00,,,,,,,,,,,,
08/01/2015,08:00,,,,,,,,,,,,
08/01/2015,09:00,,,,,,,,,,,,
08/01/2015,10:00,,,,,,,,,,,,
08/01/2015,11:00,,,,,,,,,,,,
08/01/2015,12:00,,,,,,,,,,,,
08/01/2015,13:00,,,,,,,,,,,,
08/01/2015,14:00,,,,,,,,,,,,
08/01/2015,15:00,,,,,,,,,,,,
08/01/2015,16:00,,,,,,,,,,,,
08/01/2015,17:00,,,,,,,,,,,,
08/01/2015,18:00,,,,,,,,,,,,
08/01/2015,19:00,,,,,,,,,,,,
08/01/2015,20:00,,,,,,,,,,,,
08/01/2015,21:00,,,,,,,,,,,,
08/01/2015,22:00,,,,,,,,,,,,
08/01/2015,23:00,,,,,,,,,,,,
09/01/2015,00:00,,,,,,,,,,,,
09/01/2015,01:00,,,,,,,,,,,,
09/01/2015,02:00,,,,,,,,,,,,
09/01/2015,03:00,,,,,,,,,,,,
09/01/2015,04:00,,,,,,,,,,,,
09/01/2015,05:00,,,,,,,,,,,,
09/01/2015,06:00,,,,,,,,,,,,
09/01/2015,07:00,,,,,,,,,,,,
09/01/2015,08:00,,,,,,,,,,,,
09/01/2015,09:00,,,,,,,,,,,,
09/01/2015,10:00,,,,,,,,,,,,
09/01/2015,11:00,,,,,,,,,,,,
09/01/2015,12:00,,,,,,,,,,,,
09/01/2015,13:00,,,,,,,,,,,,
09/01/2015,14:00,,,,,,,,,,,,
09/01/2015,15:00,,,,,,,,,,,,
09/01/2015,16:00,,,,,,,,,,,,
09/01/2015,17:00,,,,,,,,,,,,
09/01/2015,18:00,,,,,,,,,,,,
09/01/2015,19:00,,,,,,,,,,,,
09/01/2015,20:00,,,,,,,,,,,,
09/01/2015,21:00,,,,,,,,,,,,
09/01/2015,22:00,,,,,,,,,,,,
09/01/2015,23:00,,,,,,,,,,,,
10/01/2015,00:00,,,,,,,,,,,,
10/01/2015,01:00,,,,,,,,,,,,
10/01/2015,02:00,,,,,,,,,,,,
10/01/2015,03:00,,,,,,,,,,,,
10/01/2015,04:00,,,,,,,,,,,,
10/01/2015,05:00,,,,,,,,,,,,
10/01/2015,06:00,,,,,,,,,,,,
10/01/2015,07:00,,,,,,,,,,,,
10/01/2015,08:00,,,,,,,,,,,,
10/01/2015,09:00,,,,,,,,,,,,
10/01/2015,10:00,,,,,,,,,,,,
10/01/2015,11:00,,,,,,,,,,,,
10/01/2015,12:00,,,,,,,,,,,,
10/01/2015,13:00,,,,,,,,,,,,
10/01/2015,14:00,,,,,,,,,,,,
10/01/2015,15:00,,,,,,,,,,,,
10/01/2015,16:00,,,,,,,,,,,,
10/01/2015,17:00,,,,,,,,,,,,
10/01/2015,18:00,,,,,,,,,,,,
10/01/2015,19:00,,,,,,,,,,,,
10/01/2015,20:00,,,,,,,,,,,,
10/01/2015,21:00,,,,,,,,,,,,
10/01/2015,22:00,,,,,,,,,,,,
10/01/2015,23:00,,,,,,,,,,,,
11/01/2015,00:00,,,,,,,,,,,,
11/01/2015,01:00,,,,,,,,,,,,
11/01/2015,02:00,,,,,,,,,,,,
11/01/2015,03:00,,,,,,,,,,,,
11/01/2015,04:00,,,,,,,,,,,,
11/01/2015,05:00,,,,,,,,,,,,
11/01/2015,06:00,,,,,,,,,,,,
11/01/2015,07:00,,,,,,,,,,,,
11/01/2015,08:00,,,,,,,,,,,,
11/01/2015,09:00,,,,,,,,,,,,
11/01/2015,10:00,,,,,,,,,,,,
11/01/2015,11:00,,,,,,,,,,,,
11/01/2015,12:00,,,,,,,,,,,,
11/01/2015,13:00,,,,,,,,,,,,
11/01/2015,14:00,,,,,,,,,,,,
11/01/2015,15:00,,,,,,,,,,,,
11/01/2015,16:00,,,,,,,,,,,,
11/01/2015,17:00,,,,,,,,,,,,
11/01/2015,18:00,,,,,,,,,,,,
11/01/2015,19:00,,,,,,,,,,,,
11/01/2015,20:00,,,,,,,,,,,,
11/01/2015,21:00,,,,,,,,,,,,
11/01/2015,22:00,,,,,,,,,,,,
11/01/2015,23:00,,,,,,,,,,,,
12/01/2015,00:00,,,,,,,,,,,,
12/01/2015,01:00,,,,,,,,,,,,
12/01/2015,02:00,,,,,,,,,,,,
12/01/2015,03:00,,,,,,,,,,,,
12/01/2015,04:00,,,,,,,,,,,,
12/01/2015,05:00,,,,,,,,,,,,
12/01/2015,06:00,,,,,,,,,,,,
12/01/2015,07:00,,,,,,,,,,,,
12/01/2015,08:00,,,,,,,,,,,,
12/01/2015,09:00,,,,,,,,,,,,
12/01/2015,10:00,,,,,,,,,,,,
12/01/2015,11:00,,,,,,,,,,,,
12/01/2015,12:00,,,,,,,,,,,,
12/01/2015,13:00,,,,,,,,,,,,
12/01/2015,14:00,,,,,,,,,,,,
12/01/2015,15:00,,,,,,,,,,,,
12/01/2015,16:00,,,,,,,,,,,,
12/01/2015,17:00,,,,,,,,,,,,
12/01/2015,18:00,,,,,,,,,,,,
12/01/2015,19:00,,,,,,,,,,,,
12/01/2015,20:00,,,,,,,,,,,,
12/01/2015,21:00,,,,,,,,,,,,
12/01/2015,22:00,,,,,,,,,,,,
12/01/2015,23:00,,,,,,,,,,,,
13/01/2015,00:00,,,,,,,,,,,,
13/01/2015,01:00,,,,,,,,,,,,
13/01/2015,02:00,,,,,,,,,,,,
13/01/2015,03:00,,,,,,,,,,,,
13/01/2015,04:00,,,,,,,,,,,,
13/01/2015,05:00,,,,,,,,,,,,
13/01/2015,06:00,,,,,,,,,,,,
13/01/2015,07:00,,,,,,,,,,,,
13/01/2015,08:00,,,,,,,,,,,,
13/01/2015,09:00,,,,,,,,,,,,
13/01/2015,10:00,,,,,,,,,,,,
13/01/2015,11:00,,,,,,,,,,,,
13/01/2015,12:00,,,,,,,,,,,,
13/01/2015,13:00,,,,,,,,,,,,
13/01/2015,14:00,,,,,,,,,,,,
13/01/2015,15:00,,,,,,,,,,,,
13/01/2015,16:00,,,,,,,,,,,,
13/01/2015,17:00,,,,,,,,,,,,
13/01/2015,18:00,,,,,,,,,,,,
13/01/2015,19:00,,,,,,,,,,,,
13/01/2015,20:00,,,,,,,,,,,,
13/01/2015,21:00,,,,,,,,,,,,
13/01/2015,22:00,,,,,,,,,,,,
13/01/2015,23:00,,,,,,,,,,,,
14/01/2015,00:00,,,,,,,,,,,,
14/01/2015,01:00,,,,,,,,,,,,
14/01/2015,02:00,,,,,,,,,,,,
14/01/2015,03:00,,,,,,,,,,,,
14/01/2015,04:00,,,,,,,,,,,,
14/01/2015,05:00,,,,,,,,,,,,
14/01/2015,06:00,,,,,,,,,,,,
14/01/2015,07:00,,,,,,,,,,,,
14/01/2015,08:00,,,,,,,,,,,,
14/01/2015,09:00,,,,,,,,,,,,
14/01/2015,10:00,,,,,,,,,,,,
14/01/2015,11:00,,,,,,,,,,,,
14/01/2015,12:00,,,,,,,,,,,,
14/01/2015,13:00,,,,,,,,,,,,
14/01/2015,14:00,,,,,,,,,,,,
14/01/2015,15:00,,,,,,,,,,,,
14/01/2015,16:00,,,,,,,,,,,,
14/01/2015,17:00,,,,,,,,,,,,
14/01/2015,18:00,,,,,,,,,,,,
14/01/2015,19:00,,,,,,,,,,,,
14/01/2015,20:00,,,,,,,,,,,,
14/01/2015,21:00,,,,,,,,,,,,
14/01/2015,22:00,,,,,,,,,,,,
14/01/2015,23:00,,,,,,,,,,,,
15/01/2015,00:00,,,,,,,,,,,,
15/01/2015,01:00,,,,,,,,,,,,
15/01/2015,02:00,,,,,,,,,,,,
15/01/2015,03:00,,,,,,,,,,,,
15/01/2015,04:00,,,,,,,,,,,,
15/01/2015,05:00,,,,,,,,,,,,
15/01/2015,06:00,,,,,,,,,,,,
15/01/2015,07:00,,,,,,,,,,,,
15/01/2015,08:00,,,,,,,,,,,,
15/01/2015,09:00,,,,,,,,,,,,
15/01/2015,10:00,,,,,,,,,,,,
15/01/2015,11:00,,,,,,,,,,,,
15/01/2015,12:00,,,,,,,,,,,,
15/01/2015,13:00,,,,,,,,,,,,
15/01/2015,14:00,,,,,,,,,,,,
15/01/2015,15:00,,,,,,,,,,,,
15/01/2015,16:00,,,,,,,,,,,,
15/01/2015,17:00,,,,,,,,,,,,
15/01/2015,18:00,,,,,,,,,,,,
15/01/2015,19:00,,,,,,,,,,,,
15/01/2015,20:00,,,,,,,,,,,,
15/01/2015,21:00,,,,,,,,,,,,
15/01/2015,22:00,,,,,,,,,,,,
15/01/2015,23:00,,,,,,,,,,,,
16/01/2015,00:00,,,,,,,,,,,,
16/01/2015,01:00,,,,,,,,,,,,
16/01/2015,02:00,,,,,,,,,,,,
16/01/2015,03:00,,,,,,,,,,,,
16/01/2015,04:00,,,,,,,,,,,,
16/01/2015,05:00,,,,,,,,,,,,
16/01/2015,06:00,,,,,,,,,,,,
16/01/2015,07:00,,,,,,,,,,,,
16/01/2015,08:00,,,,,,,,,,,,
16/01/2015,09:00,,,,,,,,,,,,
16/01/2015,10:00,,,,,,,,,,,,
16/01/2015,11:00,,,,,,,,,,,,
16/01/2015,12:00,,,,,,,,,,,,
16/01/2015,13:00,,,,,,,,,,,,
16/01/2015,14:00,,,,,,,,,,,,
16/01/2015,15:00,,,,,,,,,,,,
16/01/2015,16:00,,,,,,,,,,,,
16/01/2015,17:00,,,,,,,,,,,,
16/01/2015,18:00,,,,,,,,,,,,
16/01/2015,19:00,,,,,,,,,,,,
16/01/2015,20:00,,,,,,,,,,,,
